symbol_family,trace_carry_state,visible_probe_count,carried_probe_count,kipp_probe_count,carry_ratio,first_probe,last_probe,first_kipp_probe,first_kipp_state,carried_before_first_kipp,longest_carried_run,longest_kipp_run,dominant_kipp_state,family_temporal_kipp_state,direction_support_state,alignment_state,left_text_island_symbol,right_text_island_symbol,score_delta,probe_path,kipp_state_path,passive_only,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal
dio_0q3v,trace_immediate_or_continuous_kipp,1,0,1,0.0,probe23,probe23,probe23,probe_trade_readiness_softens,0,0,1,probe_trade_readiness_softens,family_trade_readiness_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_ai8gb2,dio_text_ai8gb2,0.0,probe23,probe_trade_readiness_softens,True,False,False,False,False,False,False,False
dio_0q96,trace_immediate_or_continuous_kipp,3,0,3,0.0,probe20,probe24,probe20,probe_trade_readiness_softens,0,0,3,probe_trade_readiness_softens,family_trade_readiness_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_sagras,dio_text_sagras,0.0,probe20 -> probe22 -> probe24,probe_trade_readiness_softens -> probe_trade_readiness_softens -> probe_trade_readiness_softens,True,False,False,False,False,False,False,False
dio_0r29,trace_immediate_or_continuous_kipp,1,0,1,0.0,probe21,probe21,probe21,probe_best_reward_softens,0,0,1,probe_best_reward_softens,family_best_reward_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_jm8fgj,dio_text_jm8fgj,0.0,probe21,probe_best_reward_softens,True,False,False,False,False,False,False,False
dio_0r61,trace_immediate_or_continuous_kipp,5,0,5,0.0,probe20,probe26,probe20,probe_trade_readiness_softens,0,0,5,probe_trade_readiness_softens,family_trade_readiness_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_1j5668v,dio_text_1j5668v,0.0,probe20 -> probe22 -> probe24 -> probe25 -> probe26,probe_trade_readiness_softens -> probe_trade_readiness_softens -> probe_trade_readiness_softens -> probe_trade_readiness_softens -> probe_trade_readiness_softens,True,False,False,False,False,False,False,False
dio_0scd,trace_immediate_or_continuous_kipp,2,0,2,0.0,probe22,probe24,probe22,probe_lived_support_drop,0,0,2,probe_lived_support_drop,family_loses_lived_support,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_5arhqy,dio_text_1670z6i,0.013333333,probe22 -> probe24,probe_lived_support_drop -> probe_neuro_tone_reorganizes,True,False,False,False,False,False,False,False
dio_0t61,trace_immediate_or_continuous_kipp,1,0,1,0.0,probe23,probe23,probe23,probe_trade_readiness_softens,0,0,1,probe_trade_readiness_softens,family_trade_readiness_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_j5uzpd,dio_text_j5uzpd,0.0,probe23,probe_trade_readiness_softens,True,False,False,False,False,False,False,False
dio_0t8k,trace_immediate_or_continuous_kipp,3,0,3,0.0,probe20,probe26,probe20,probe_trade_readiness_softens,0,0,3,probe_trade_readiness_softens,family_trade_readiness_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_1t6m91t,dio_text_1t6m91t,0.0,probe20 -> probe25 -> probe26,probe_trade_readiness_softens -> probe_trade_readiness_softens -> probe_trade_readiness_softens,True,False,False,False,False,False,False,False
dio_0udt,trace_immediate_or_continuous_kipp,2,0,2,0.0,probe25,probe26,probe25,probe_trade_readiness_softens,0,0,2,probe_trade_readiness_softens,family_trade_readiness_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_vxp6vf,dio_text_vxp6vf,0.0,probe25 -> probe26,probe_trade_readiness_softens -> probe_trade_readiness_softens,True,False,False,False,False,False,False,False
dio_0w16,trace_immediate_or_continuous_kipp,2,0,2,0.0,probe20,probe22,probe20,probe_neuro_tone_reorganizes,0,0,2,probe_neuro_tone_reorganizes,family_best_reward_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_1y45cf6,dio_text_13noqpo,0.006666666,probe20 -> probe22,probe_neuro_tone_reorganizes -> probe_best_reward_softens,True,False,False,False,False,False,False,False
dio_0w4x,trace_immediate_or_continuous_kipp,1,0,1,0.0,probe23,probe23,probe23,probe_best_reward_softens,0,0,1,probe_best_reward_softens,family_best_reward_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_lal9fp,dio_text_lal9fp,0.0,probe23,probe_best_reward_softens,True,False,False,False,False,False,False,False
dio_0w8h,trace_immediate_or_continuous_kipp,1,0,1,0.0,probe24,probe24,probe24,probe_trade_readiness_softens,0,0,1,probe_trade_readiness_softens,family_trade_readiness_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_en9me1,dio_text_en9me1,0.0,probe24,probe_trade_readiness_softens,True,False,False,False,False,False,False,False
dio_0yk9,trace_immediate_or_continuous_kipp,2,0,2,0.0,probe20,probe21,probe20,probe_lived_support_drop,0,0,2,probe_lived_support_drop,family_loses_lived_support,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_1xai1z3,dio_text_13noqpo,0.006666666,probe20 -> probe21,probe_lived_support_drop -> probe_best_reward_softens,True,False,False,False,False,False,False,False
dio_0z2v,trace_immediate_or_continuous_kipp,2,0,2,0.0,probe24,probe26,probe24,probe_best_reward_softens,0,0,2,probe_best_reward_softens,family_best_reward_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_7nc4jm,dio_text_7nc4jm,0.0,probe24 -> probe26,probe_best_reward_softens -> probe_neuro_tone_reorganizes,True,False,False,False,False,False,False,False
dio_0zkk,trace_immediate_or_continuous_kipp,1,0,1,0.0,probe25,probe25,probe25,probe_trade_readiness_softens,0,0,1,probe_trade_readiness_softens,family_trade_readiness_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_vcepti,dio_text_vcepti,0.0,probe25,probe_trade_readiness_softens,True,False,False,False,False,False,False,False
dio_0zmy,trace_immediate_or_continuous_kipp,1,0,1,0.0,probe25,probe25,probe25,probe_best_reward_softens,0,0,1,probe_best_reward_softens,family_best_reward_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_am0noc,dio_text_am0noc,0.0,probe25,probe_best_reward_softens,True,False,False,False,False,False,False,False
dio_101r,trace_immediate_or_continuous_kipp,1,0,1,0.0,probe25,probe25,probe25,probe_trade_readiness_softens,0,0,1,probe_trade_readiness_softens,family_trade_readiness_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_x76vbm,dio_text_x76vbm,0.0,probe25,probe_trade_readiness_softens,True,False,False,False,False,False,False,False
dio_108f,trace_immediate_or_continuous_kipp,1,0,1,0.0,probe23,probe23,probe23,probe_trade_readiness_softens,0,0,1,probe_trade_readiness_softens,family_trade_readiness_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_wmjdu3,dio_text_wmjdu3,0.0,probe23,probe_trade_readiness_softens,True,False,False,False,False,False,False,False
dio_10gp,trace_immediate_or_continuous_kipp,1,0,1,0.0,probe23,probe23,probe23,probe_trade_readiness_softens,0,0,1,probe_trade_readiness_softens,family_trade_readiness_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_12be0ei,dio_text_12be0ei,0.0,probe23,probe_trade_readiness_softens,True,False,False,False,False,False,False,False
dio_10q6,trace_immediate_or_continuous_kipp,1,0,1,0.0,probe23,probe23,probe23,probe_best_reward_softens,0,0,1,probe_best_reward_softens,family_best_reward_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_1e0opc6,dio_text_1e0opc6,0.0,probe23,probe_best_reward_softens,True,False,False,False,False,False,False,False
dio_10qz,trace_immediate_or_continuous_kipp,2,0,2,0.0,probe21,probe22,probe21,probe_lived_support_drop,0,0,2,probe_lived_support_drop,family_loses_lived_support,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_zl9d9m,dio_text_1puy4tw,0.013333333,probe21 -> probe22,probe_lived_support_drop -> probe_best_reward_softens,True,False,False,False,False,False,False,False
dio_10ra,trace_immediate_or_continuous_kipp,1,0,1,0.0,probe25,probe25,probe25,probe_trade_readiness_softens,0,0,1,probe_trade_readiness_softens,family_trade_readiness_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_x3om4k,dio_text_x3om4k,0.0,probe25,probe_trade_readiness_softens,True,False,False,False,False,False,False,False
dio_11ex,trace_immediate_or_continuous_kipp,1,0,1,0.0,probe22,probe22,probe22,probe_trade_readiness_softens,0,0,1,probe_trade_readiness_softens,family_trade_readiness_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_5iope7,dio_text_5iope7,0.0,probe22,probe_trade_readiness_softens,True,False,False,False,False,False,False,False
dio_1204,trace_immediate_or_continuous_kipp,4,0,4,0.0,probe20,probe25,probe20,probe_lived_support_drop,0,0,4,probe_trade_readiness_softens,family_loses_lived_support,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_p3rsab,dio_text_p3rsab,0.0,probe20 -> probe22 -> probe24 -> probe25,probe_lived_support_drop -> probe_trade_readiness_softens -> probe_trade_readiness_softens -> probe_trade_readiness_softens,True,False,False,False,False,False,False,False
dio_1287,trace_immediate_or_continuous_kipp,6,0,6,0.0,probe20,probe26,probe20,probe_trade_readiness_softens,0,0,6,probe_trade_readiness_softens,family_trade_readiness_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_tucgoe,dio_text_tucgoe,0.0,probe20 -> probe21 -> probe22 -> probe24 -> probe25 -> probe26,probe_trade_readiness_softens -> probe_trade_readiness_softens -> probe_trade_readiness_softens -> probe_trade_readiness_softens -> probe_trade_readiness_softens -> probe_trade_readiness_softens,True,False,False,False,False,False,False,False
dio_14ud,trace_immediate_or_continuous_kipp,1,0,1,0.0,probe21,probe21,probe21,probe_lived_support_drop,0,0,1,probe_lived_support_drop,family_loses_lived_support,direction_support_reorganized,near_mcm_field_with_sensory_variation,dio_text_1pg5688,dio_text_1pg5688,0.0,probe21,probe_lived_support_drop,True,False,False,False,False,False,False,False
dio_155k,trace_immediate_or_continuous_kipp,2,0,2,0.0,probe21,probe23,probe21,probe_best_reward_softens,0,0,2,probe_best_reward_softens,family_best_reward_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_k6niim,dio_text_k6niim,0.0,probe21 -> probe23,probe_best_reward_softens -> probe_trade_readiness_softens,True,False,False,False,False,False,False,False
dio_159y,trace_immediate_or_continuous_kipp,1,0,1,0.0,probe26,probe26,probe26,probe_trade_readiness_softens,0,0,1,probe_trade_readiness_softens,family_trade_readiness_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_q9zy6c,dio_text_q9zy6c,0.0,probe26,probe_trade_readiness_softens,True,False,False,False,False,False,False,False
dio_15e5,trace_immediate_or_continuous_kipp,1,0,1,0.0,probe22,probe22,probe22,probe_trade_readiness_softens,0,0,1,probe_trade_readiness_softens,family_trade_readiness_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_14qp6fj,dio_text_4zi7v0,-0.006666666,probe22,probe_trade_readiness_softens,True,False,False,False,False,False,False,False
dio_15hw,trace_immediate_or_continuous_kipp,1,0,1,0.0,probe25,probe25,probe25,probe_trade_readiness_softens,0,0,1,probe_trade_readiness_softens,family_trade_readiness_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_naa0jj,dio_text_naa0jj,0.0,probe25,probe_trade_readiness_softens,True,False,False,False,False,False,False,False
dio_15rg,trace_immediate_or_continuous_kipp,1,0,1,0.0,probe20,probe20,probe20,probe_trade_readiness_softens,0,0,1,probe_trade_readiness_softens,family_trade_readiness_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_rs7nft,dio_text_rs7nft,0.0,probe20,probe_trade_readiness_softens,True,False,False,False,False,False,False,False
dio_15u1,trace_immediate_or_continuous_kipp,1,0,1,0.0,probe21,probe21,probe21,probe_trade_readiness_softens,0,0,1,probe_trade_readiness_softens,family_trade_readiness_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_13fnt2o,dio_text_13fnt2o,0.0,probe21,probe_trade_readiness_softens,True,False,False,False,False,False,False,False
dio_1635,trace_immediate_or_continuous_kipp,1,0,1,0.0,probe23,probe23,probe23,probe_trade_readiness_softens,0,0,1,probe_trade_readiness_softens,family_trade_readiness_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_1e74g2f,dio_text_1e74g2f,0.0,probe23,probe_trade_readiness_softens,True,False,False,False,False,False,False,False
dio_1640,trace_immediate_or_continuous_kipp,3,0,3,0.0,probe20,probe24,probe20,probe_trade_readiness_softens,0,0,3,probe_trade_readiness_softens,family_trade_readiness_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_1flqqmv,dio_text_1flqqmv,0.0,probe20 -> probe22 -> probe24,probe_trade_readiness_softens -> probe_trade_readiness_softens -> probe_neuro_tone_reorganizes,True,False,False,False,False,False,False,False
dio_16y1,trace_immediate_or_continuous_kipp,1,0,1,0.0,probe21,probe21,probe21,probe_trade_readiness_softens,0,0,1,probe_trade_readiness_softens,family_trade_readiness_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_cm994l,dio_text_cm994l,0.0,probe21,probe_trade_readiness_softens,True,False,False,False,False,False,False,False
dio_171c,trace_immediate_or_continuous_kipp,1,0,1,0.0,probe24,probe24,probe24,probe_best_reward_softens,0,0,1,probe_best_reward_softens,family_best_reward_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_15pxei0,dio_text_15pxei0,0.0,probe24,probe_best_reward_softens,True,False,False,False,False,False,False,False
dio_17jb,trace_immediate_or_continuous_kipp,1,0,1,0.0,probe26,probe26,probe26,probe_trade_readiness_softens,0,0,1,probe_trade_readiness_softens,family_trade_readiness_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_ugc85o,dio_text_ugc85o,0.0,probe26,probe_trade_readiness_softens,True,False,False,False,False,False,False,False
dio_17ny,trace_immediate_or_continuous_kipp,2,0,2,0.0,probe22,probe24,probe22,probe_best_reward_softens,0,0,2,probe_best_reward_softens,family_best_reward_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_zqjhxt,dio_text_zqjhxt,0.0,probe22 -> probe24,probe_best_reward_softens -> probe_best_reward_softens,True,False,False,False,False,False,False,False
dio_184u,trace_immediate_or_continuous_kipp,1,0,1,0.0,probe26,probe26,probe26,probe_trade_readiness_softens,0,0,1,probe_trade_readiness_softens,family_trade_readiness_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_4d13oy,dio_text_4d13oy,0.0,probe26,probe_trade_readiness_softens,True,False,False,False,False,False,False,False
dio_19bg,trace_immediate_or_continuous_kipp,4,0,4,0.0,probe20,probe24,probe20,probe_trade_readiness_softens,0,0,4,probe_trade_readiness_softens,family_loses_lived_support,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_14eizb9,dio_text_14eizb9,0.0,probe20 -> probe21 -> probe22 -> probe24,probe_trade_readiness_softens -> probe_trade_readiness_softens -> probe_lived_support_drop -> probe_trade_readiness_softens,True,False,False,False,False,False,False,False
dio_19p7,trace_immediate_or_continuous_kipp,2,0,2,0.0,probe21,probe24,probe21,probe_trade_readiness_softens,0,0,2,probe_trade_readiness_softens,family_loses_lived_support,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_1qncd03,dio_text_1qncd03,0.0,probe21 -> probe24,probe_trade_readiness_softens -> probe_lived_support_drop,True,False,False,False,False,False,False,False
dio_1a18,trace_immediate_or_continuous_kipp,1,0,1,0.0,probe22,probe22,probe22,probe_trade_readiness_softens,0,0,1,probe_trade_readiness_softens,family_trade_readiness_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_3ahgvi,dio_text_ezo43f,-0.006666666,probe22,probe_trade_readiness_softens,True,False,False,False,False,False,False,False
dio_1a1w,trace_immediate_or_continuous_kipp,1,0,1,0.0,probe23,probe23,probe23,probe_trade_readiness_softens,0,0,1,probe_trade_readiness_softens,family_trade_readiness_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_vwzveq,dio_text_vwzveq,0.0,probe23,probe_trade_readiness_softens,True,False,False,False,False,False,False,False
dio_1abl,trace_immediate_or_continuous_kipp,1,0,1,0.0,probe23,probe23,probe23,probe_trade_readiness_softens,0,0,1,probe_trade_readiness_softens,family_trade_readiness_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_11v2o2k,dio_text_11v2o2k,0.0,probe23,probe_trade_readiness_softens,True,False,False,False,False,False,False,False
dio_1aqj,trace_immediate_or_continuous_kipp,1,0,1,0.0,probe22,probe22,probe22,probe_trade_readiness_softens,0,0,1,probe_trade_readiness_softens,family_trade_readiness_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_yxz3ep,dio_text_yxz3ep,0.0,probe22,probe_trade_readiness_softens,True,False,False,False,False,False,False,False
dio_1are,trace_immediate_or_continuous_kipp,1,0,1,0.0,probe21,probe21,probe21,probe_trade_readiness_softens,0,0,1,probe_trade_readiness_softens,family_trade_readiness_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_viwvx3,dio_text_viwvx3,0.0,probe21,probe_trade_readiness_softens,True,False,False,False,False,False,False,False
dio_1cln,trace_immediate_or_continuous_kipp,1,0,1,0.0,probe26,probe26,probe26,probe_trade_readiness_softens,0,0,1,probe_trade_readiness_softens,family_trade_readiness_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_1d7dqoy,dio_text_1d7dqoy,0.0,probe26,probe_trade_readiness_softens,True,False,False,False,False,False,False,False
dio_1dra,trace_immediate_or_continuous_kipp,1,0,1,0.0,probe23,probe23,probe23,probe_trade_readiness_softens,0,0,1,probe_trade_readiness_softens,family_trade_readiness_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_j99big,dio_text_j99big,0.0,probe23,probe_trade_readiness_softens,True,False,False,False,False,False,False,False
dio_1eaf,trace_immediate_or_continuous_kipp,1,0,1,0.0,probe25,probe25,probe25,probe_trade_readiness_softens,0,0,1,probe_trade_readiness_softens,family_trade_readiness_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_1hcib69,dio_text_1hcib69,0.0,probe25,probe_trade_readiness_softens,True,False,False,False,False,False,False,False
dio_1ee7,trace_immediate_or_continuous_kipp,1,0,1,0.0,probe20,probe20,probe20,probe_trade_readiness_softens,0,0,1,probe_trade_readiness_softens,family_trade_readiness_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_6ru7uz,dio_text_1yteg9u,-0.006666666,probe20,probe_trade_readiness_softens,True,False,False,False,False,False,False,False
dio_1ekr,trace_immediate_or_continuous_kipp,2,0,2,0.0,probe25,probe26,probe25,probe_trade_readiness_softens,0,0,2,probe_trade_readiness_softens,family_trade_readiness_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_1mvaeuf,dio_text_1mvaeuf,0.0,probe25 -> probe26,probe_trade_readiness_softens -> probe_neuro_tone_reorganizes,True,False,False,False,False,False,False,False
dio_1exx,trace_immediate_or_continuous_kipp,1,0,1,0.0,probe23,probe23,probe23,probe_trade_readiness_softens,0,0,1,probe_trade_readiness_softens,family_trade_readiness_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_1ie121q,dio_text_1ie121q,0.0,probe23,probe_trade_readiness_softens,True,False,False,False,False,False,False,False
dio_1fz7,trace_immediate_or_continuous_kipp,2,0,2,0.0,probe23,probe24,probe23,probe_best_reward_softens,0,0,2,probe_best_reward_softens,family_best_reward_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_53xiik,dio_text_53xiik,0.0,probe23 -> probe24,probe_best_reward_softens -> probe_best_reward_softens,True,False,False,False,False,False,False,False
dio_1gwl,trace_immediate_or_continuous_kipp,2,0,2,0.0,probe24,probe26,probe24,probe_best_reward_softens,0,0,2,probe_best_reward_softens,family_best_reward_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_1rh97f6,dio_text_1rh97f6,0.0,probe24 -> probe26,probe_best_reward_softens -> probe_best_reward_softens,True,False,False,False,False,False,False,False
dio_1iox,trace_immediate_or_continuous_kipp,4,0,4,0.0,probe20,probe26,probe20,probe_trade_readiness_softens,0,0,4,probe_trade_readiness_softens,family_trade_readiness_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_7rnwrx,dio_text_7rnwrx,0.0,probe20 -> probe22 -> probe25 -> probe26,probe_trade_readiness_softens -> probe_trade_readiness_softens -> probe_trade_readiness_softens -> probe_neuro_tone_reorganizes,True,False,False,False,False,False,False,False
dio_1jxw,trace_immediate_or_continuous_kipp,1,0,1,0.0,probe24,probe24,probe24,probe_trade_readiness_softens,0,0,1,probe_trade_readiness_softens,family_trade_readiness_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_17t8ody,dio_text_17t8ody,0.0,probe24,probe_trade_readiness_softens,True,False,False,False,False,False,False,False
dio_1k10,trace_immediate_or_continuous_kipp,1,0,1,0.0,probe21,probe21,probe21,probe_trade_readiness_softens,0,0,1,probe_trade_readiness_softens,family_trade_readiness_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_xks2gl,dio_text_xks2gl,0.0,probe21,probe_trade_readiness_softens,True,False,False,False,False,False,False,False
dio_1k9e,trace_immediate_or_continuous_kipp,4,0,4,0.0,probe20,probe23,probe20,probe_trade_readiness_softens,0,0,4,probe_trade_readiness_softens,family_has_direction_flip,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_ees1zy,dio_text_ees1zy,0.0,probe20 -> probe21 -> probe22 -> probe23,probe_trade_readiness_softens -> probe_trade_readiness_softens -> probe_trade_readiness_softens -> probe_direction_flip,True,False,False,False,False,False,False,False
dio_1lji,trace_immediate_or_continuous_kipp,1,0,1,0.0,probe21,probe21,probe21,probe_trade_readiness_softens,0,0,1,probe_trade_readiness_softens,family_trade_readiness_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_1equ5i8,dio_text_1equ5i8,0.0,probe21,probe_trade_readiness_softens,True,False,False,False,False,False,False,False
dio_1m7i,trace_immediate_or_continuous_kipp,2,0,2,0.0,probe20,probe22,probe20,probe_trade_readiness_softens,0,0,2,probe_trade_readiness_softens,family_loses_lived_support,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_fu3xh4,dio_text_lutvb2,-0.006666666,probe20 -> probe22,probe_trade_readiness_softens -> probe_lived_support_drop,True,False,False,False,False,False,False,False
dio_1mrs,trace_immediate_or_continuous_kipp,2,0,2,0.0,probe24,probe26,probe24,probe_best_reward_softens,0,0,2,probe_best_reward_softens,family_loses_lived_support,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_u0lq7x,dio_text_u0lq7x,0.0,probe24 -> probe26,probe_best_reward_softens -> probe_lived_support_drop,True,False,False,False,False,False,False,False
dio_1mwc,trace_immediate_or_continuous_kipp,2,0,2,0.0,probe20,probe22,probe20,probe_lived_support_drop,0,0,2,probe_lived_support_drop,family_loses_lived_support,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_iws5z4,dio_text_iws5z4,0.0,probe20 -> probe22,probe_lived_support_drop -> probe_trade_readiness_softens,True,False,False,False,False,False,False,False
dio_1n79,trace_immediate_or_continuous_kipp,2,0,2,0.0,probe20,probe24,probe20,probe_trade_readiness_softens,0,0,2,probe_trade_readiness_softens,family_trade_readiness_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_yxz3ep,dio_text_yxz3ep,0.0,probe20 -> probe24,probe_trade_readiness_softens -> probe_trade_readiness_softens,True,False,False,False,False,False,False,False
dio_1ndv,trace_immediate_or_continuous_kipp,1,0,1,0.0,probe23,probe23,probe23,probe_trade_readiness_softens,0,0,1,probe_trade_readiness_softens,family_trade_readiness_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_1tpco55,dio_text_1tpco55,0.0,probe23,probe_trade_readiness_softens,True,False,False,False,False,False,False,False
dio_1nwc,trace_immediate_or_continuous_kipp,1,0,1,0.0,probe21,probe21,probe21,probe_trade_readiness_softens,0,0,1,probe_trade_readiness_softens,family_trade_readiness_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_1uhj5j1,dio_text_1uhj5j1,0.0,probe21,probe_trade_readiness_softens,True,False,False,False,False,False,False,False
dio_1o2b,trace_immediate_or_continuous_kipp,1,0,1,0.0,probe26,probe26,probe26,probe_trade_readiness_softens,0,0,1,probe_trade_readiness_softens,family_trade_readiness_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_14cjsrg,dio_text_14cjsrg,0.0,probe26,probe_trade_readiness_softens,True,False,False,False,False,False,False,False
dio_1q4u,trace_immediate_or_continuous_kipp,2,0,2,0.0,probe20,probe22,probe20,probe_best_reward_softens,0,0,2,probe_best_reward_softens,family_best_reward_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_n8wqh9,dio_text_n8wqh9,0.0,probe20 -> probe22,probe_best_reward_softens -> probe_best_reward_softens,True,False,False,False,False,False,False,False
dio_1qs4,trace_immediate_or_continuous_kipp,2,0,2,0.0,probe20,probe26,probe20,probe_lived_support_drop,0,0,2,probe_lived_support_drop,family_loses_lived_support,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_5ky4a5,dio_text_5ky4a5,0.0,probe20 -> probe26,probe_lived_support_drop -> probe_neuro_tone_reorganizes,True,False,False,False,False,False,False,False
dio_1qyi,trace_immediate_or_continuous_kipp,1,0,1,0.0,probe21,probe21,probe21,probe_best_reward_softens,0,0,1,probe_best_reward_softens,family_best_reward_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_n1nyds,dio_text_n1nyds,0.0,probe21,probe_best_reward_softens,True,False,False,False,False,False,False,False
dio_1reh,trace_immediate_or_continuous_kipp,3,0,3,0.0,probe20,probe24,probe20,probe_trade_readiness_softens,0,0,3,probe_trade_readiness_softens,family_trade_readiness_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_1m2z4x6,dio_text_1m2z4x6,0.0,probe20 -> probe22 -> probe24,probe_trade_readiness_softens -> probe_trade_readiness_softens -> probe_trade_readiness_softens,True,False,False,False,False,False,False,False
dio_1s8p,trace_immediate_or_continuous_kipp,1,0,1,0.0,probe23,probe23,probe23,probe_trade_readiness_softens,0,0,1,probe_trade_readiness_softens,family_trade_readiness_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_syt9x8,dio_text_syt9x8,0.0,probe23,probe_trade_readiness_softens,True,False,False,False,False,False,False,False
