symbol_family,probe,probe_kipp_state,left_episode_count,right_episode_count,episode_count_delta,left_dominant_best_action,right_dominant_best_action,left_dominant_observation_action,right_dominant_observation_action,best_reward_training_delta,trade_readiness_delta,left_dominant_neuro_tone,right_dominant_neuro_tone,left_dominant_temporal_state,right_dominant_temporal_state,left_avg_best_reward_training,right_avg_best_reward_training,left_avg_trade_readiness,right_avg_trade_readiness,left_avg_fuehlen_mcm_coherence,right_avg_fuehlen_mcm_coherence,passive_only,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal
dio_1iox,probe25,probe_trade_readiness_softens,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,-8.1e-05,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0143295,0.0142485,-0.290985,-0.293792,True,False,False,False,False,False,False,False
dio_1iox,probe26,probe_neuro_tone_reorganizes,0,2,2,-,SHORT,-,SHORT,1.0,0.020708,-,observation_tone,-,temporal_first_contact,0.0,1.0,0.0,0.020708,0.0,-0.289697,True,False,False,False,False,False,False,False
dio_1ipn,probe21,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,2e-06,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.001543,0.001545,-0.259559,-0.258726,True,False,False,False,False,False,False,False
dio_1j58,probe20,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.0,6e-06,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0027755,0.0027815,0.291736,0.289733,True,False,False,False,False,False,False,False
dio_1jba,probe20,probe_neuro_tone_reorganizes,0,2,2,-,LONG,-,LONG,1.0,0.0029235,-,focus_tone,-,temporal_first_contact,0.0,1.0,0.0,0.0029235,0.0,0.39454,True,False,False,False,False,False,False,False
dio_1jba,probe21,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.011314,0.0117285,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,0.108303,0.119617,0.0003155,0.012044,0.387555,0.389442,True,False,False,False,False,False,False,False
dio_1jba,probe22,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.0,0.011841,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0041795,0.0160205,0.39822,0.396085,True,False,False,False,False,False,False,False
dio_1jgc,probe22,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,2.5e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0037155,0.003718,0.983615,0.984706,True,False,False,False,False,False,False,False
dio_1jgc,probe23,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,1e-05,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0185865,0.0185965,0.987344,0.987435,True,False,False,False,False,False,False,False
dio_1jgc,probe26,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,1.4e-05,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0334785,0.0334925,0.985045,0.986405,True,False,False,False,False,False,False,False
dio_1jxw,probe24,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-1.5e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.002533,0.0025315,0.342041,0.341433,True,False,False,False,False,False,False,False
dio_1k10,probe21,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-5.5e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.002547,0.0025415,0.344919,0.343339,True,False,False,False,False,False,False,False
dio_1k9e,probe20,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-5e-07,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.001625,0.0016245,-0.21033,-0.210706,True,False,False,False,False,False,False,False
dio_1k9e,probe21,probe_trade_readiness_softens,2,2,0,SHORT,SHORT,SHORT,SHORT,0.007143,-4e-06,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,0.007163,0.014306,0.006501,0.006497,-0.200802,-0.200202,True,False,False,False,False,False,False,False
dio_1k9e,probe22,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-7e-06,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0081235,0.0081165,-0.205455,-0.206927,True,False,False,False,False,False,False,False
dio_1k9e,probe23,probe_direction_flip,2,2,0,LONG,SHORT,LONG,SHORT,0.0,-0.0016435,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0146185,0.012975,-0.205171,-0.206532,True,False,False,False,False,False,False,False
dio_1knc,probe25,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,3.5e-06,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0021745,0.002178,0.067476,0.067673,True,False,False,False,False,False,False,False
dio_1lg2,probe20,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,2.5e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0037175,0.00372,0.980784,0.982066,True,False,False,False,False,False,False,False
dio_1lji,probe21,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-5e-07,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0029045,0.002904,0.376548,0.376448,True,False,False,False,False,False,False,False
dio_1ll2,probe21,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.0,3e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0040835,0.0040865,0.986371,0.987717,True,False,False,False,False,False,False,False
dio_1m7i,probe20,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-3e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.004212,0.004209,0.981586,0.982054,True,False,False,False,False,False,False,False
dio_1m7i,probe22,probe_lived_support_drop,2,0,-2,LONG,-,LONG,-,-1.0,-0.0210565,focus_tone,-,temporal_first_contact,-,1.0,0.0,0.0210565,0.0,0.981937,0.0,True,False,False,False,False,False,False,False
dio_1mrs,probe24,probe_best_reward_softens,2,2,0,LONG,LONG,LONG,LONG,-0.385965,-0.0016215,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,0.614035,0.0041935,0.002572,0.939841,0.937802,True,False,False,False,False,False,False,False
dio_1mrs,probe26,probe_lived_support_drop,2,0,-2,LONG,-,LONG,-,-0.609504,-0.019379,focus_tone,-,temporal_first_contact,-,0.609504,0.0,0.019379,0.0,0.938398,0.0,True,False,False,False,False,False,False,False
dio_1mwc,probe20,probe_lived_support_drop,2,0,-2,SHORT,-,SHORT,-,-1.0,-0.00421,focus_tone,-,temporal_first_contact,-,1.0,0.0,0.00421,0.0,0.979341,0.0,True,False,False,False,False,False,False,False
dio_1mwc,probe22,probe_trade_readiness_softens,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,-0.0168355,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.021014,0.0041785,0.968257,0.969139,True,False,False,False,False,False,False,False
dio_1mym,probe21,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,2e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.004181,0.004183,0.966453,0.965571,True,False,False,False,False,False,False,False
dio_1mym,probe23,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,1.3e-05,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0209445,0.0209575,0.976817,0.978809,True,False,False,False,False,False,False,False
dio_1n5f,probe25,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.0,5e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0028665,0.0028715,0.383279,0.382589,True,False,False,False,False,False,False,False
dio_1n79,probe20,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-5e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.002786,0.002781,0.38393,0.383306,True,False,False,False,False,False,False,False
dio_1n79,probe24,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-2.4e-05,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.013974,0.01395,0.389482,0.389954,True,False,False,False,False,False,False,False
dio_1ndv,probe23,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-3.5e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0039385,0.003935,0.934769,0.933313,True,False,False,False,False,False,False,False
dio_1nkk,probe23,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.0,5e-07,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,0.099602,0.099602,0.0002665,0.000267,0.366146,0.36334,True,False,False,False,False,False,False,False
dio_1nwc,probe21,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-1e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.003107,0.003106,0.358405,0.360161,True,False,False,False,False,False,False,False
dio_1o2b,probe26,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-1.3e-05,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.002562,0.002549,0.350931,0.348054,True,False,False,False,False,False,False,False
dio_1obx,probe23,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.014219,3.6e-05,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,0.404676,0.418895,0.0009955,0.0010315,0.384682,0.385497,True,False,False,False,False,False,False,False
dio_1p8y,probe20,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.0,5e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.002894,0.002899,0.39152,0.391007,True,False,False,False,False,False,False,False
dio_1p8y,probe21,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.0,2.6e-05,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0144725,0.0144985,0.393622,0.39447,True,False,False,False,False,False,False,False
dio_1p8y,probe22,probe_neuro_tone_reorganizes,0,2,2,-,LONG,-,LONG,1.0,0.026094,-,focus_tone,-,temporal_first_contact,0.0,1.0,0.0,0.026094,0.0,0.389648,True,False,False,False,False,False,False,False
dio_1p8y,probe24,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.0,0.0116015,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.02605,0.0376515,0.388083,0.387575,True,False,False,False,False,False,False,False
dio_1pbz,probe21,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,1.5e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.002741,0.0027425,0.340375,0.341161,True,False,False,False,False,False,False,False
dio_1pel,probe22,probe_neuro_tone_reorganizes,0,2,2,-,LONG,-,LONG,0.358333,0.001552,-,focus_tone,-,temporal_first_contact,0.0,0.358333,0.0,0.001552,0.0,0.963126,True,False,False,False,False,False,False,False
dio_1pel,probe26,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.007356,0.0062305,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,0.320513,0.327869,0.001433,0.0076635,0.971494,0.972308,True,False,False,False,False,False,False,False
dio_1pvx,probe23,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,1.5e-06,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0026675,0.002669,0.280881,0.279354,True,False,False,False,False,False,False,False
dio_1q4u,probe20,probe_best_reward_softens,2,2,0,LONG,LONG,LONG,LONG,-0.005505,-1.25e-05,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,0.605505,0.6,0.000986,0.0009735,-0.212194,-0.213695,True,False,False,False,False,False,False,False
dio_1q4u,probe22,probe_best_reward_softens,2,2,0,LONG,LONG,LONG,LONG,-0.004625,-6.1e-05,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,0.606759,0.602134,0.0049215,0.0048605,-0.21149,-0.212821,True,False,False,False,False,False,False,False
dio_1qaq,probe21,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.0,0.0,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0028855,0.0028855,0.364944,0.364978,True,False,False,False,False,False,False,False
dio_1qaq,probe26,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-8.5e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0144025,0.014394,0.349534,0.349358,True,False,False,False,False,False,False,False
dio_1qs4,probe20,probe_lived_support_drop,2,0,-2,LONG,-,LONG,-,-1.0,-0.002916,focus_tone,-,temporal_first_contact,-,1.0,0.0,0.002916,0.0,0.392816,0.0,True,False,False,False,False,False,False,False
dio_1qs4,probe26,probe_neuro_tone_reorganizes,0,2,2,-,LONG,-,LONG,1.0,0.002957,-,focus_tone,-,temporal_first_contact,0.0,1.0,0.0,0.002957,0.0,0.393871,True,False,False,False,False,False,False,False
dio_1qst,probe20,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.0,0.0,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.002826,0.002826,0.335308,0.335375,True,False,False,False,False,False,False,False
dio_1qst,probe22,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-2.5e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.014126,0.0141235,0.334475,0.333051,True,False,False,False,False,False,False,False
dio_1qst,probe24,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-1.9e-05,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0254305,0.0254115,0.341849,0.341507,True,False,False,False,False,False,False,False
dio_1qyi,probe21,probe_best_reward_softens,2,2,0,SHORT,SHORT,SHORT,SHORT,-0.006634,-1e-05,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,0.339578,0.332944,0.000506,0.000496,-0.221619,-0.223659,True,False,False,False,False,False,False,False
dio_1reh,probe20,probe_trade_readiness_softens,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,-3e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.003821,0.003818,0.977414,0.976077,True,False,False,False,False,False,False,False
dio_1reh,probe22,probe_trade_readiness_softens,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,-1.45e-05,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.019088,0.0190735,0.976308,0.976672,True,False,False,False,False,False,False,False
dio_1reh,probe24,probe_trade_readiness_softens,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,-2.55e-05,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.034327,0.0343015,0.98091,0.979323,True,False,False,False,False,False,False,False
dio_1s8p,probe23,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-7.5e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0027695,0.002762,0.33529,0.334702,True,False,False,False,False,False,False,False
dio_1s9i,probe20,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.006274,1.65e-05,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,0.524862,0.531136,0.00162,0.0016365,0.392493,0.391652,True,False,False,False,False,False,False,False
dio_1s9i,probe22,probe_best_reward_softens,2,2,0,LONG,LONG,LONG,LONG,-0.002637,5.5e-05,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,0.567652,0.565015,0.008215,0.00827,0.388316,0.38758,True,False,False,False,False,False,False,False
dio_1s9i,probe24,probe_lived_support_drop,2,0,-2,LONG,-,LONG,-,-0.557587,-0.015124,focus_tone,-,temporal_first_contact,-,0.557587,0.0,0.015124,0.0,0.387527,0.0,True,False,False,False,False,False,False,False
dio_1sdh,probe24,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,4.5e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.004176,0.0041805,0.971786,0.972056,True,False,False,False,False,False,False,False
dio_1si6,probe21,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.010799,2.95e-05,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,0.103659,0.114458,0.000286,0.0003155,0.371907,0.371739,True,False,False,False,False,False,False,False
dio_1si6,probe23,probe_lived_support_drop,2,0,-2,LONG,-,LONG,-,-1.0,-0.003388,focus_tone,-,temporal_first_contact,-,1.0,0.0,0.003388,0.0,0.378014,0.0,True,False,False,False,False,False,False,False
dio_1t2m,probe23,probe_trade_readiness_softens,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,-5e-07,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0015115,0.001511,-0.281549,-0.281682,True,False,False,False,False,False,False,False
dio_1tdk,probe21,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.0,2.5e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.004247,0.0042495,0.96677,0.967202,True,False,False,False,False,False,False,False
dio_1tjm,probe21,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,0.0,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0040825,0.0040825,0.979982,0.979843,True,False,False,False,False,False,False,False
dio_1tjm,probe23,probe_trade_readiness_softens,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,-2.5e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0203075,0.020305,0.95019,0.949682,True,False,False,False,False,False,False,False
dio_1tjm,probe24,probe_lived_support_drop,2,0,-2,SHORT,-,SHORT,-,-1.0,-0.036295,focus_tone,-,temporal_first_contact,-,1.0,0.0,0.036295,0.0,0.957495,0.0,True,False,False,False,False,False,False,False
dio_1tsz,probe20,probe_lived_support_drop,2,0,-2,LONG,-,LONG,-,-1.0,-0.0043225,focus_tone,-,temporal_first_contact,-,1.0,0.0,0.0043225,0.0,0.989166,0.0,True,False,False,False,False,False,False,False
dio_1tsz,probe22,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-0.017291,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.021604,0.004313,0.993528,0.993431,True,False,False,False,False,False,False,False
dio_1tsz,probe24,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-0.017298,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.038852,0.021554,0.991473,0.991435,True,False,False,False,False,False,False,False
dio_1u5g,probe21,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-8e-06,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.001622,0.001614,-0.276973,-0.279305,True,False,False,False,False,False,False,False
dio_1u5g,probe24,probe_trade_readiness_softens,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,-3.2e-05,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.006487,0.006455,-0.278562,-0.281355,True,False,False,False,False,False,False,False
dio_1ubq,probe25,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-4e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0041015,0.0040975,0.954879,0.953085,True,False,False,False,False,False,False,False
dio_1ull,probe25,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,2.5e-06,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0014785,0.001481,-0.22895,-0.227922,True,False,False,False,False,False,False,False
dio_1ull,probe26,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,1.15e-05,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.007374,0.0073855,-0.233695,-0.232659,True,False,False,False,False,False,False,False
dio_1vac,probe20,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,0.0,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.002301,0.002301,0.270871,0.27083,True,False,False,False,False,False,False,False
dio_1vg2,probe21,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-1.25e-05,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.001655,0.0016425,-0.201839,-0.202964,True,False,False,False,False,False,False,False
dio_1vg2,probe22,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-5.45e-05,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.008238,0.0081835,-0.215245,-0.215301,True,False,False,False,False,False,False,False
dio_1vg2,probe24,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-7.05e-05,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.01471,0.0146395,-0.21267,-0.213414,True,False,False,False,False,False,False,False
dio_1vg2,probe25,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-9.2e-05,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.021144,0.021052,-0.21345,-0.213704,True,False,False,False,False,False,False,False
dio_1vg2,probe26,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-0.000114,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.025886,0.025772,-0.211607,-0.211873,True,False,False,False,False,False,False,False
dio_1vz0,probe20,probe_best_reward_softens,4,4,0,SHORT,SHORT,SHORT,SHORT,-0.009922,-4.2e-05,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,0.4575395,0.4476175,0.0020525,0.0020105,-0.2035455,-0.2042155,True,False,False,False,False,False,False,False
dio_1wgb,probe20,probe_neuro_tone_reorganizes,0,2,2,-,LONG,-,LONG,0.325444,0.00141,-,focus_tone,-,temporal_first_contact,0.0,0.325444,0.0,0.00141,0.0,0.958884,True,False,False,False,False,False,False,False
dio_1wgb,probe21,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.005513,0.005663,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,0.231293,0.236806,0.0010025,0.0066655,0.961077,0.961885,True,False,False,False,False,False,False,False
dio_1wgb,probe22,probe_lived_support_drop,2,0,-2,LONG,-,LONG,-,-0.351759,-0.0055365,focus_tone,-,temporal_first_contact,-,0.351759,0.0,0.0055365,0.0,0.96131,0.0,True,False,False,False,False,False,False,False
dio_1wja,probe20,probe_trade_readiness_softens,4,4,0,LONG,LONG,LONG,LONG,0.0,-3.5e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.007606,0.0076025,0.330142,0.3300705,True,False,False,False,False,False,False,False
dio_1wja,probe22,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-2e-05,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0227785,0.0227585,0.331472,0.332218,True,False,False,False,False,False,False,False
dio_1wja,probe24,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-1.1e-05,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0329435,0.0329325,0.335143,0.336799,True,False,False,False,False,False,False,False
dio_1wnl,probe23,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-2e-06,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.001621,0.001619,-0.217231,-0.216309,True,False,False,False,False,False,False,False
dio_1wx6,probe23,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-1.2e-05,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0030985,0.0030865,0.388212,0.385137,True,False,False,False,False,False,False,False
dio_1xc7,probe26,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,3.5e-06,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0019155,0.001919,-0.222623,-0.222003,True,False,False,False,False,False,False,False
dio_1xfl,probe23,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,0.0,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0021635,0.0021635,0.094529,0.09457,True,False,False,False,False,False,False,False
dio_1xfl,probe24,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,1e-06,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0108465,0.0108475,0.085854,0.085969,True,False,False,False,False,False,False,False
dio_1xka,probe20,probe_lived_support_drop,4,2,-2,SHORT,SHORT,SHORT,SHORT,0.0,-0.00593875,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.00884925,0.0029105,0.387762,0.38313,True,False,False,False,False,False,False,False
dio_1xka,probe24,probe_lived_support_drop,2,0,-2,SHORT,-,SHORT,-,-1.0,-0.0264535,focus_tone,-,temporal_first_contact,-,1.0,0.0,0.0264535,0.0,0.395452,0.0,True,False,False,False,False,False,False,False
dio_1xka,probe26,probe_neuro_tone_reorganizes,0,2,2,-,SHORT,-,SHORT,0.488189,0.0130795,-,focus_tone,-,temporal_first_contact,0.0,0.488189,0.0,0.0130795,0.0,0.383838,True,False,False,False,False,False,False,False
dio_1xvd,probe23,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.0,6.5e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0027745,0.002781,0.301741,0.300089,True,False,False,False,False,False,False,False
dio_1ygj,probe21,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.0,2e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.00257,0.002572,0.343141,0.344091,True,False,False,False,False,False,False,False
dio_1yob,probe21,probe_lived_support_drop,2,0,-2,SHORT,-,SHORT,-,-1.0,-0.002793,focus_tone,-,temporal_first_contact,-,1.0,0.0,0.002793,0.0,0.389438,0.0,True,False,False,False,False,False,False,False
dio_1yob,probe25,probe_trade_readiness_softens,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,-0.011172,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.013943,0.002771,0.389001,0.388736,True,False,False,False,False,False,False,False
dio_1yob,probe26,probe_trade_readiness_softens,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,-0.011165,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0250495,0.0138845,0.391315,0.392468,True,False,False,False,False,False,False,False
dio_1ytc,probe21,probe_best_reward_softens,2,2,0,LONG,LONG,LONG,LONG,-0.000997,-1.5e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,0.364011,0.363014,0.001538,0.0015365,0.987492,0.98928,True,False,False,False,False,False,False,False
