family,cross_lupe_state,left_label,right_label,appears_left,appears_right,left_count,right_count,left_dominant_category,right_dominant_category,left_categories,right_categories,left_avg_score,right_avg_score,score_delta_right_minus_left,left_avg_drift,right_avg_drift,left_text_islands,right_text_islands,passive_only,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal
dio_1m6t,recurrent_drift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,drift_watch,carried_raw_space,"{""drift_watch"": 1}","{""carried_raw_space"": 1}",0.318871733,0.22,-0.098871733,0.5,0.0,dio_text_1j5f0xx,dio_text_2ky1th,True,False,False,False,False,False,False,False
dio_1mhq,recurrent_drift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,drift_watch,carried_raw_space,"{""drift_watch"": 1}","{""carried_raw_space"": 1}",0.2795546,0.226666667,-0.052887933,0.5,0.0,dio_text_b72586,dio_text_g8vqvy,True,False,False,False,False,False,False,False
dio_1omn,recurrent_drift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,drift_watch,carried_raw_space,"{""drift_watch"": 1}","{""carried_raw_space"": 1}",0.311447733,0.22,-0.091447733,0.5,0.0,dio_text_1qjid8n,dio_text_eerx7v,True,False,False,False,False,False,False,False
dio_1s88,recurrent_drift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,drift_watch,carried_raw_space,"{""drift_watch"": 1}","{""carried_raw_space"": 1}",0.2263588,0.206666667,-0.019692133,0.5,0.0,dio_text_1rvqv3g,dio_text_1cy0nv8,True,False,False,False,False,False,False,False
dio_1t9x,recurrent_drift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,soft_variation_space,drift_watch,"{""soft_variation_space"": 1}","{""drift_watch"": 1}",0.393775267,0.2266566,-0.167118667,0.0,0.5,dio_text_1xv5iq8,dio_text_1xb2hkl,True,False,False,False,False,False,False,False
dio_1ull,recurrent_drift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,stable_core,drift_watch,"{""stable_core"": 1}","{""drift_watch"": 1}",0.4887672,0.2266604,-0.2621068,0.0,0.5,dio_text_t1lccd,dio_text_t1lccd,True,False,False,False,False,False,False,False
dio_1vz0,recurrent_drift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,drift_watch,new_raw_extension,"{""drift_watch"": 1}","{""new_raw_extension"": 1}",0.310346067,0.206666667,-0.1036794,0.5,0.0,dio_text_10vzt25,dio_text_1puiyhl,True,False,False,False,False,False,False,False
dio_1x64,recurrent_drift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,drift_watch,carried_raw_space,"{""drift_watch"": 1}","{""carried_raw_space"": 1}",0.312726467,0.213333333,-0.099393134,0.5,0.0,dio_text_2dflm7,dio_text_162ndwo,True,False,False,False,False,False,False,False
dio_06gy,recurrent_stable_core_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,stable_core,stable_core,"{""stable_core"": 1}","{""stable_core"": 1}",0.482839133,0.482387133,-0.000452,0.0,0.0,dio_text_49bo5i,dio_text_49bo5i,True,False,False,False,False,False,False,False
dio_07t9,recurrent_stable_core_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,stable_core,stable_core,"{""stable_core"": 1}","{""stable_core"": 1}",0.482839133,0.482387133,-0.000452,0.0,0.0,dio_text_1iy6mgi,dio_text_1iy6mgi,True,False,False,False,False,False,False,False
dio_0ft4,recurrent_stable_core_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,stable_core,stable_core,"{""stable_core"": 1}","{""stable_core"": 1}",0.482839133,0.482387133,-0.000452,0.0,0.0,dio_text_1udw1m6,dio_text_1udw1m6,True,False,False,False,False,False,False,False
dio_0gmg,recurrent_stable_core_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,stable_core,stable_core,"{""stable_core"": 1}","{""stable_core"": 1}",0.482839133,0.482387133,-0.000452,0.0,0.0,dio_text_1y79hw9,dio_text_1y79hw9,True,False,False,False,False,False,False,False
dio_0nrp,recurrent_stable_core_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,stable_core,stable_core,"{""stable_core"": 1}","{""stable_core"": 1}",0.482839133,0.482387133,-0.000452,0.0,0.0,dio_text_k2zhzo,dio_text_k2zhzo,True,False,False,False,False,False,False,False
dio_0ocv,recurrent_stable_core_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,stable_core,stable_core,"{""stable_core"": 1}","{""stable_core"": 1}",0.482839133,0.482387133,-0.000452,0.0,0.0,dio_text_1dmfjko,dio_text_1dmfjko,True,False,False,False,False,False,False,False
dio_0pni,recurrent_stable_core_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,stable_core,stable_core,"{""stable_core"": 1}","{""stable_core"": 1}",0.482839133,0.482387133,-0.000452,0.0,0.0,dio_text_1jdlpx1,dio_text_1jdlpx1,True,False,False,False,False,False,False,False
dio_0t27,recurrent_stable_core_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,stable_core,stable_core,"{""stable_core"": 1}","{""stable_core"": 1}",0.482839133,0.482387133,-0.000452,0.0,0.0,dio_text_1j80ia3,dio_text_1j80ia3,True,False,False,False,False,False,False,False
dio_17ny,recurrent_stable_core_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,stable_core,stable_core,"{""stable_core"": 1}","{""stable_core"": 1}",0.482839133,0.482387133,-0.000452,0.0,0.0,dio_text_zqjhxt,dio_text_zqjhxt,True,False,False,False,False,False,False,False
dio_19bg,recurrent_stable_core_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,stable_core,stable_core,"{""stable_core"": 1}","{""stable_core"": 1}",0.482839133,0.482387133,-0.000452,0.0,0.0,dio_text_14eizb9,dio_text_14eizb9,True,False,False,False,False,False,False,False
dio_1a1w,recurrent_stable_core_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,stable_core,stable_core,"{""stable_core"": 1}","{""stable_core"": 1}",0.482839133,0.482387133,-0.000452,0.0,0.0,dio_text_vwzveq,dio_text_vwzveq,True,False,False,False,False,False,False,False
dio_1fck,recurrent_stable_core_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,stable_core,stable_core,"{""stable_core"": 1}","{""stable_core"": 1}",0.482839133,0.482387133,-0.000452,0.0,0.0,dio_text_se3c2x,dio_text_se3c2x,True,False,False,False,False,False,False,False
dio_1jba,recurrent_stable_core_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,stable_core,stable_core,"{""stable_core"": 1}","{""stable_core"": 1}",0.482839133,0.482387133,-0.000452,0.0,0.0,dio_text_153gn8y,dio_text_153gn8y,True,False,False,False,False,False,False,False
dio_1si6,recurrent_stable_core_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,stable_core,stable_core,"{""stable_core"": 1}","{""stable_core"": 1}",0.482839133,0.482387133,-0.000452,0.0,0.0,dio_text_1axxr0j,dio_text_1axxr0j,True,False,False,False,False,False,False,False
dio_03yz,recurrent_variation_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,soft_variation_space,soft_variation_space,"{""soft_variation_space"": 1}","{""soft_variation_space"": 1}",0.4045778,0.471712267,0.067134467,0.0,0.0,dio_text_1o8gs8u,dio_text_1xd64od,True,False,False,False,False,False,False,False
dio_095l,recurrent_variation_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,soft_variation_space,soft_variation_space,"{""soft_variation_space"": 1}","{""soft_variation_space"": 1}",0.5275858,0.475137933,-0.052447867,0.0,0.0,dio_text_15hzmqv,dio_text_jwkf1a,True,False,False,False,False,False,False,False
dio_0g9z,recurrent_variation_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,soft_variation_space,soft_variation_space,"{""soft_variation_space"": 1}","{""soft_variation_space"": 1}",0.5275858,0.475137933,-0.052447867,0.0,0.0,dio_text_15hzmqv,dio_text_jwkf1a,True,False,False,False,False,False,False,False
dio_0x52,recurrent_variation_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,soft_variation_space,soft_variation_space,"{""soft_variation_space"": 1}","{""soft_variation_space"": 1}",0.393777267,0.472786,0.079008733,0.0,0.0,dio_text_1456g6j,dio_text_1ne15hk,True,False,False,False,False,False,False,False
dio_0xkp,recurrent_variation_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,soft_variation_space,soft_variation_space,"{""soft_variation_space"": 1}","{""soft_variation_space"": 1}",0.5275858,0.475137933,-0.052447867,0.0,0.0,dio_text_15hzmqv,dio_text_jwkf1a,True,False,False,False,False,False,False,False
dio_140n,recurrent_variation_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,soft_variation_space,soft_variation_space,"{""soft_variation_space"": 1}","{""soft_variation_space"": 1}",0.393756467,0.4592858,0.065529333,0.0,0.0,dio_text_1kx4hnb,dio_text_19a4wib,True,False,False,False,False,False,False,False
dio_1ffn,recurrent_variation_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,soft_variation_space,soft_variation_space,"{""soft_variation_space"": 1}","{""soft_variation_space"": 1}",0.464220133,0.4523748,-0.011845333,0.0,0.0,dio_text_mr2id7,dio_text_zle8sl,True,False,False,False,False,False,False,False
dio_1i05,recurrent_variation_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,soft_variation_space,soft_variation_space,"{""soft_variation_space"": 1}","{""soft_variation_space"": 1}",0.464220133,0.4523748,-0.011845333,0.0,0.0,dio_text_mr2id7,dio_text_zle8sl,True,False,False,False,False,False,False,False
dio_1lg2,recurrent_variation_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,soft_variation_space,soft_variation_space,"{""soft_variation_space"": 1}","{""soft_variation_space"": 1}",0.393777267,0.472786,0.079008733,0.0,0.0,dio_text_1456g6j,dio_text_1ne15hk,True,False,False,False,False,False,False,False
dio_1ocs,recurrent_variation_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,soft_variation_space,soft_variation_space,"{""soft_variation_space"": 1}","{""soft_variation_space"": 1}",0.5275858,0.475137933,-0.052447867,0.0,0.0,dio_text_15hzmqv,dio_text_jwkf1a,True,False,False,False,False,False,False,False
dio_005k,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.213333333,0.213333333,0.0,0.0,,dio_text_1up1jva,True,False,False,False,False,False,False,False
dio_00r9,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_bto3lt,True,False,False,False,False,False,False,False
dio_010h,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,soft_variation_space,{},"{""soft_variation_space"": 1}",0.0,0.475137933,0.475137933,0.0,0.0,,dio_text_jwkf1a,True,False,False,False,False,False,False,False
dio_0120,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_1ahli2l,True,False,False,False,False,False,False,False
dio_015b,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.22,0.22,0.0,0.0,,dio_text_17j0edx,True,False,False,False,False,False,False,False
dio_0192,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.213333333,0.213333333,0.0,0.0,,dio_text_19zy92r,True,False,False,False,False,False,False,False
dio_01px,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_pktwcn,True,False,False,False,False,False,False,False
dio_02rt,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.24,0.24,0.0,0.0,,dio_text_45obdq,True,False,False,False,False,False,False,False
dio_02y8,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_73ysj,True,False,False,False,False,False,False,False
dio_0325,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,carried_raw_space,{},"{""carried_raw_space"": 1}",0.0,0.3768678,0.3768678,0.0,0.0,,dio_text_1j0fpv7,True,False,False,False,False,False,False,False
dio_03sc,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_anc9t7,True,False,False,False,False,False,False,False
dio_049c,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.22,0.22,0.0,0.0,,dio_text_1pavj1d,True,False,False,False,False,False,False,False
dio_05cu,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_1basglz,True,False,False,False,False,False,False,False
dio_05e5,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_uo1fl9,True,False,False,False,False,False,False,False
dio_05xk,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_1443oo6,True,False,False,False,False,False,False,False
dio_065c,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.22,0.22,0.0,0.0,,dio_text_znsxlr,True,False,False,False,False,False,False,False
dio_06cx,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_6rmwzx,True,False,False,False,False,False,False,False
dio_06jl,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_8enqgg,True,False,False,False,False,False,False,False
dio_07lp,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.22,0.22,0.0,0.0,,dio_text_znsxlr,True,False,False,False,False,False,False,False
dio_07mb,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_12n3ffm,True,False,False,False,False,False,False,False
dio_07mw,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.226666667,0.226666667,0.0,0.0,,dio_text_1c41pys,True,False,False,False,False,False,False,False
dio_080e,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_12o9nwj,True,False,False,False,False,False,False,False
dio_0892,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_1mct61z,True,False,False,False,False,False,False,False
dio_091t,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_1xmtz5m,True,False,False,False,False,False,False,False
dio_09ow,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.22,0.22,0.0,0.0,,dio_text_1c3d6rl,True,False,False,False,False,False,False,False
dio_09tm,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_5k5jo,True,False,False,False,False,False,False,False
dio_0a7t,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_1quzea4,True,False,False,False,False,False,False,False
dio_0ar8,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_ermeol,True,False,False,False,False,False,False,False
dio_0avw,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_1rv98v0,True,False,False,False,False,False,False,False
dio_0azl,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.213333333,0.213333333,0.0,0.0,,dio_text_1usttu6,True,False,False,False,False,False,False,False
dio_0b2b,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_uaq1vy,True,False,False,False,False,False,False,False
dio_0ce4,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_3e1xd0,True,False,False,False,False,False,False,False
dio_0cxr,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.226666667,0.226666667,0.0,0.0,,dio_text_70nogv,True,False,False,False,False,False,False,False
dio_0d83,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.22,0.22,0.0,0.0,,dio_text_1pavj1d,True,False,False,False,False,False,False,False
dio_0dos,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.22,0.22,0.0,0.0,,dio_text_1nmrnm3,True,False,False,False,False,False,False,False
dio_0e02,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_uvzu2h,True,False,False,False,False,False,False,False
dio_0e37,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_mxoyl,True,False,False,False,False,False,False,False
dio_0eeh,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_jo4l86,True,False,False,False,False,False,False,False
dio_0ehw,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_i93h22,True,False,False,False,False,False,False,False
dio_0eq2,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_1ax4n8,True,False,False,False,False,False,False,False
dio_0fsp,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_19v14dx,True,False,False,False,False,False,False,False
dio_0g2u,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.22,0.22,0.0,0.0,,dio_text_18u8mhe,True,False,False,False,False,False,False,False
dio_0g55,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_p3nmq3,True,False,False,False,False,False,False,False
dio_0gvf,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_8ct7wp,True,False,False,False,False,False,False,False
dio_0haj,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.24,0.24,0.0,0.0,,dio_text_45obdq,True,False,False,False,False,False,False,False
dio_0hl8,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.226666667,0.226666667,0.0,0.0,,dio_text_1pllacl,True,False,False,False,False,False,False,False
dio_0hlx,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,soft_variation_space,{},"{""soft_variation_space"": 1}",0.0,0.472786,0.472786,0.0,0.0,,dio_text_1ne15hk,True,False,False,False,False,False,False,False
dio_0i4h,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_vmma0b,True,False,False,False,False,False,False,False
dio_0ic6,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.22,0.22,0.0,0.0,,dio_text_18u8mhe,True,False,False,False,False,False,False,False
dio_0icm,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.226666667,0.226666667,0.0,0.0,,dio_text_1c41pys,True,False,False,False,False,False,False,False
dio_0ink,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.226666667,0.226666667,0.0,0.0,,dio_text_173f2bc,True,False,False,False,False,False,False,False
dio_0iou,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.22,0.22,0.0,0.0,,dio_text_17j0edx,True,False,False,False,False,False,False,False
dio_0ipe,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_yv2emw,True,False,False,False,False,False,False,False
dio_0irs,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_10itpss,True,False,False,False,False,False,False,False
dio_0j34,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.226666667,0.226666667,0.0,0.0,,dio_text_70nogv,True,False,False,False,False,False,False,False
dio_0j8d,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,soft_variation_space,{},"{""soft_variation_space"": 1}",0.0,0.469204467,0.469204467,0.0,0.0,,dio_text_1vxdbk5,True,False,False,False,False,False,False,False
dio_0jcg,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.226666667,0.226666667,0.0,0.0,,dio_text_1c41pys,True,False,False,False,False,False,False,False
dio_0jg9,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.226666667,0.226666667,0.0,0.0,,dio_text_1yedtou,True,False,False,False,False,False,False,False
dio_0jgk,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_25zy1o,True,False,False,False,False,False,False,False
dio_0jp7,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.226666667,0.226666667,0.0,0.0,,dio_text_1hks45g,True,False,False,False,False,False,False,False
dio_0k0f,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_xjo4vv,True,False,False,False,False,False,False,False
dio_0kae,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.213333333,0.213333333,0.0,0.0,,dio_text_z8pku7,True,False,False,False,False,False,False,False
dio_0kom,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.22,0.22,0.0,0.0,,dio_text_1s5on98,True,False,False,False,False,False,False,False
dio_0kw1,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.213333333,0.213333333,0.0,0.0,,dio_text_1647wc3,True,False,False,False,False,False,False,False
dio_0l06,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.213333333,0.213333333,0.0,0.0,,dio_text_14qp6fj,True,False,False,False,False,False,False,False
dio_0lf6,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.213333333,0.213333333,0.0,0.0,,dio_text_n3hrzy,True,False,False,False,False,False,False,False
