stage_index,stage_label,family,visible,attached_base_families,coupled_degree,island_count,vector_drift_from_previous_visible,episode_count,dominant_neuro_tone,dominant_temporal_state,passive_only,controlled_dataset_scope,long_run_claim,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal
1,M,dio_0bno,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
2,N,dio_0bno,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
3,O,dio_0bno,True,-,0,1,0.0,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0bvc,True,-,0,1,0.0,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_0bvc,True,-,0,1,0.003713528,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0bvc,True,-,0,1,0.002106103,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_0bvc,True,-,0,1,0.000375999,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0c9o,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_0c9o,True,-,0,1,0.002525612,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0c9o,True,-,0,1,0.001597233,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_0c9o,True,-,0,1,0.001080478,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0ce4,True,-,0,1,0.0,8,focus_tone,temporal_far_return,True,True,False,False,False,False,False,False,False,False
1,M,dio_0ce4,True,-,0,1,0.064244399,4,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0ce4,True,-,0,1,0.001379764,4,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_0ce4,True,-,0,1,0.000459695,4,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0coa,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_0coa,True,-,0,1,0.002235986,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0coa,True,-,0,1,0.000206743,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_0coa,True,-,0,1,0.000643481,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0cqi,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
1,M,dio_0cqi,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
2,N,dio_0cqi,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
3,O,dio_0cqi,True,-,0,1,0.0,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0cxr,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_0cxr,True,-,0,1,0.002113306,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0cxr,True,-,0,1,0.00028386,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_0cxr,True,-,0,1,0.000418757,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0d83,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
1,M,dio_0d83,True,-,0,1,0.0,1,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0d83,True,-,0,1,0.001901845,1,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_0d83,True,-,0,1,0.000345726,1,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0dki,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_0dki,True,-,0,1,0.009472428,3,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0dki,True,-,0,1,0.004180538,3,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_0dki,True,-,0,1,0.000384291,3,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0dos,True,-,0,1,0.0,4,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_0dos,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
2,N,dio_0dos,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
3,O,dio_0dos,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
0,L,dio_0e02,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_0e02,True,-,0,1,0.002500864,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0e02,True,-,0,1,0.000856083,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_0e02,True,-,0,1,0.001049747,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0e37,True,-,0,1,0.0,6,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_0e37,True,-,0,1,0.003530779,6,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0e37,True,-,0,1,0.001007249,4,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_0e37,True,-,0,1,0.000137172,4,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0eeh,True,-,0,1,0.0,12,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_0eeh,True,-,0,1,0.004611919,11,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0eeh,True,-,0,1,0.004453053,11,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_0eeh,True,-,0,1,0.046378197,9,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0euj,True,-,0,1,0.0,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_0euj,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
2,N,dio_0euj,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
3,O,dio_0euj,True,-,0,1,0.001285788,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0ft4,True,-,0,1,0.0,4,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_0ft4,True,-,0,1,0.00195239,4,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0ft4,True,-,0,1,0.004248382,4,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_0ft4,True,-,0,1,0.003844194,4,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0fu8,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_0fu8,True,-,0,1,0.004089917,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0fu8,True,-,0,1,0.003373569,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_0fu8,True,-,0,1,0.002016864,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0fvx,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_0fvx,True,-,0,1,0.000558996,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0fvx,True,-,0,1,0.000551417,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_0fvx,True,-,0,1,0.000530021,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0g2u,True,-,0,1,0.0,6,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_0g2u,True,-,0,1,0.102725914,10,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0g2u,True,-,0,1,0.038930057,8,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_0g2u,True,-,0,1,0.000954471,8,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0g59,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_0g59,True,-,0,1,0.001046047,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0g59,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
3,O,dio_0g59,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
0,L,dio_0g9z,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
1,M,dio_0g9z,True,-,0,1,0.0,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0g9z,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
3,O,dio_0g9z,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
0,L,dio_0ghz,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_0ghz,True,-,0,1,0.001045524,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0ghz,True,-,0,1,0.000755278,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_0ghz,True,-,0,1,0.000652529,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0gmg,True,-,0,1,0.0,14,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_0gmg,True,-,0,1,0.000564787,14,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0gmg,True,-,0,1,0.000263607,14,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_0gmg,True,-,0,1,0.000555892,14,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0gmo,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_0gmo,True,-,0,1,0.001616444,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0gmo,True,-,0,1,0.001907275,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_0gmo,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
0,L,dio_0gx0,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_0gx0,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
2,N,dio_0gx0,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
3,O,dio_0gx0,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
0,L,dio_0h3x,True,-,0,1,0.0,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_0h3x,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
2,N,dio_0h3x,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
3,O,dio_0h3x,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
0,L,dio_0h67,True,-,0,1,0.0,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_0h67,True,-,0,1,0.001991487,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0h67,True,-,0,1,0.000305003,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_0h67,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
0,L,dio_0h7l,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
1,M,dio_0h7l,True,-,0,1,0.0,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0h7l,True,-,0,1,0.001243567,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_0h7l,True,-,0,1,0.002521465,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0haj,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_0haj,True,-,0,1,0.000497771,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0haj,True,-,0,1,0.000556474,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_0haj,True,-,0,1,0.000792639,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0hl8,True,-,0,1,0.0,6,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_0hl8,True,-,0,1,0.000243049,6,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0hl8,True,-,0,1,0.000934384,6,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_0hl8,True,-,0,1,8.5645e-05,6,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0hln,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_0hln,True,-,0,1,0.002078828,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0hln,True,-,0,1,0.001756204,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_0hln,True,-,0,1,0.000194871,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0hlx,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_0hlx,True,-,0,1,0.000875008,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0hlx,True,-,0,1,0.000400815,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_0hlx,True,-,0,1,0.000795148,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0i4h,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_0i4h,True,-,0,1,0.000391845,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0i4h,True,-,0,1,0.000102068,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_0i4h,True,-,0,1,0.003301383,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0ic6,True,-,0,1,0.0,6,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_0ic6,True,-,0,1,0.001852179,6,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0ic6,True,-,0,1,0.001767253,6,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_0ic6,True,-,0,1,0.000589319,6,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0icm,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_0icm,True,-,0,1,0.001929008,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0icm,True,-,0,1,0.001617617,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_0icm,True,-,0,1,0.000529111,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_0ink,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_0ink,True,-,0,1,0.004216447,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_0ink,True,-,0,1,0.002227135,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
